% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:25"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
28,-499,0.045084871008488646,-0.013635828406270107,0,0.042973361254698444
29,-499,0.044843057109335345,-0.014086686676227003,0,0.04257305520393057
30,-499,0.04460390769571756,-0.014537544946183862,0,0.04216833371934177
31,-499,0.04443783218305858,-0.014888227860486155,0,0.041869578458636536
32,-499,0.04419098748973297,-0.015246599189920912,0,0.041477519073103195
33,-499,0.04394637305746104,-0.015604970519355632,0,0.041082460977837965
34,-499,0.04370435396489707,-0.015963341848790388,0,0.04068466876487594
35,-499,0.04346526583609415,-0.01632171317822515,0,0.040284376787162596
36.00000000000001,-499,0.04322941892585377,-0.016680084507659884,0,0.03988179335842721
37,-499,0.042997101518761224,-0.017038455837094638,0,0.03947710427199587
38,-499,0.04276858276688163,-0.0173968271665294,0,0.03907047576400252
39,-499,0.04254411506547733,-0.017755198495964145,0,0.03866205702072108
40,-499,0.042323936046269585,-0.018113569825398884,0,0.03825198230979823
0,-498,0.048975710145478336,-8.823976584525568E-7,0,0.04897571013752924
1,-498,0.04896804513619045,-5.333736699686131E-4,0,0.0489651402222864
2,-498,0.048955471595247615,-0.001066017125235602,0,0.0489438638299205
3,-498,0.048937315883549395,-0.0015989536378607713,0,0.048911187198331915
4,-498,0.04890990138931282,-0.002129882785496938,0,0.048863504307738184
5,-498,0.04887731374776948,-0.002659168674176683,0,0.048804924148698074
6,-498,0.0488348449770635,-0.00319059656833119,0,0.04873050561477869
7,-498,0.048786586625850406,-0.0037185473506327754,0,0.04864466507442217
8,-498,0.04872740484698313,-0.004243406586608656,0,0.048542285521620446
9.000000000000002,-498,0.048664977472077826,-0.004769255626614524,0,0.04843071580232784
10,-498,0.04858917859235592,-0.005290222318972471,0,0.048300329440861
11,-498,0.04851478656754268,-0.005807376836827388,0,0.048165951563000395
12,-498,0.048423701190462125,-0.0063242151823273175,0,0.04800894853369301
13.000000000000002,-498,0.048333458188407896,-0.006832253363101497,0,0.047848129476845414
14,-498,0.04822868832012138,-0.00734312465066311,0,0.04766639169733992
15,-498,0.04812668679103314,-0.007853995938224726,0,0.04748149881042671
16,-498,0.04798922145213655,-0.00834549206055843,0,0.04725799549123258
17,-498,0.04789737487384936,-0.008849077739337897,0,0.047072840821106285
18.000000000000004,-498,0.0477451740217885,-0.009353726894301015,0,0.04681996834212618
19,-498,0.047597288189592364,-0.009850344763167446,0,0.046566861082210045
20,-498,0.04746131032383162,-0.010318846827504856,0,0.046325990305718656
21,-498,0.04732863171448205,-0.010787348891842342,0,0.04608288710411647
22,-498,0.04710330016059911,-0.011272478452362872,0,0.04573458336489478
23,-498,0.04693180711845975,-0.011705604310336487,0,0.045448579154184134
24,-498,0.04678156357832488,-0.01217839073998673,0,0.045168589637236384
25,-498,0.0466128535918172,-0.012635023220180376,0,0.04486774240139221
26.000000000000004,-498,0.04644773786654686,-0.013091655700374072,0,0.04456457005225467
27,-498,0.04628654758678293,-0.013548288180567733,0,0.044259330935745175
28,-498,0.04609832040020295,-0.014009781659678075,0,0.04391789113297581
29,-498,0.045855881071065564,-0.01446063992963495,0,0.04351610876019542
30,-498,0.045616068296975364,-0.014911498199591824,0,0.0431100093750615
