% Model,solenoidSplitCoil.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 28 2022, 13:02"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
6,-490,0.5511511487502482,-0.020689851405521334,0,0.5507626701379966
7,-490,0.5514610935581477,-0.024150634051495423,0,0.5509320144838734
8,-490,0.551809078850905,-0.027620235090920486,0,0.5511173941328713
9.000000000000002,-490,0.552211328225597,-0.031118903825370137,0,0.5513338052807804
10,-490,0.5526830598564105,-0.034609844442479165,0,0.551598335131563
11,-490,0.5531552215392923,-0.038111948514452126,0,0.5518407184112235
12,-490,0.5537000798003859,-0.04164149758193857,0,0.552132016867422
13.000000000000002,-490,0.5543170229099932,-0.04518073491811059,0,0.5524726808449965
14,-490,0.5549527383576026,-0.048733030509212294,0,0.5528088580585426
15,-490,0.5556857357342901,-0.05229739329842446,0,0.5532193231917601
16,-490,0.5564488730258252,-0.05586175608763644,0,0.5536377990153096
17,-490,0.5572512371154658,-0.05948648168041715,0,0.554067053490823
18.000000000000004,-490,0.5580521322272327,-0.06313049535487714,0,0.5544697672908854
19,-490,0.5589338626091156,-0.06680818455533355,0,0.5549267782758065
20,-490,0.5599783530220446,-0.0705140745390615,0,0.5555209457303849
21,-490,0.5610561036974973,-0.07421996452278873,0,0.556125299156991
22,-490,0.5621655806063003,-0.07792585450651635,0,0.556738449559439
23,-490,0.5633054896932216,-0.08163174449024374,0,0.557359249506097
24,-490,0.5647060356214413,-0.08571131697359013,0,0.5581634857368738
25,-490,0.566279042061709,-0.08938544029370821,0,0.5591799321701617
26.000000000000004,-490,0.5670527070401037,-0.09415915315399859,0,0.5591804954027202
27,-490,0.5687388798678459,-0.09810799301531681,0,0.5602131158584549
28,-490,0.5704666841754593,-0.10205683287663511,0,0.5612634324604925
29,-490,0.5722340413488644,-0.10600567273795258,0,0.5623296145730081
30,-490,0.5739113265620772,-0.10867449660686335,0,0.5635282287015336
31,-490,0.5757191351171932,-0.11298901168522635,0,0.5645228124517951
32,-490,0.5775634796054738,-0.1173035267635899,0,0.5655258222069142
33,-490,0.5794433059679963,-0.12161804184195346,0,0.5665364919664486
34,-490,0.5813576501271416,-0.12593255692031635,0,0.5675541458476567
35,-490,0.5833056252623272,-0.13024707199868013,0,0.5685781852115372
36.00000000000001,-490,0.5852864112252799,-0.1345615870770434,0,0.5696080779345345
37,-490,0.5872992456892077,-0.13887610215540724,0,0.5706433494199623
38,-490,0.5912173609761027,-0.1434589560478608,0,0.5735481634956259
39,-490,0.5939141019410534,-0.1482883298233767,0,0.5751039312355998
40,-490,0.5967389658887264,-0.15301247880805624,0,0.5767881541250313
0,-489,0.5571692927428386,2.4842774232036496E-6,0,0.5571692927373002
1,-489,0.5571976814891352,-0.0034157519045165674,0,0.5571872117123602
2,-489,0.5572716444806343,-0.006833308746501177,0,0.557229747620966
3,-489,0.5573890199348013,-0.010252633892787744,0,0.5572947182973644
4,-489,0.5575551064983875,-0.013674709824906775,0,0.5573873869165258
5,-489,0.5577713960557926,-0.017098737198538744,0,0.5575092496490468
6,-489,0.5580287092456045,-0.02052647362202581,0,0.5576510595551305
7,-489,0.5583422722617968,-0.02397386464304692,0,0.5578273449809925
8,-489,0.5586978685354104,-0.027425898058271114,0,0.5580243080921368
9.000000000000002,-489,0.5591148872730508,-0.03089878881842556,0,0.5582604428220852
10,-489,0.5595472559078495,-0.034352320536152225,0,0.5584917632944875
11,-489,0.5600768457657006,-0.03783077991529277,0,0.558797731969142
12,-489,0.5606356832175767,-0.0413092392944322,0,0.5591117205404966
13.000000000000002,-489,0.5611928353958849,-0.04483531682946418,0,0.559398956796019
14,-489,0.5619200547520171,-0.04831393343103807,0,0.5598391838456211
15,-489,0.5626529812437407,-0.051878296220250364,0,0.5602562089649281
16,-489,0.563414968886503,-0.05544265900946235,0,0.5606804247763066
17,-489,0.5642862966382295,-0.058980892528916584,0,0.5611954017008517
18.000000000000004,-489,0.5650226492344701,-0.06261462428221032,0,0.5615425210738156
19,-489,0.5660347648535888,-0.06632051426593821,0,0.56213605507062
20,-489,0.5670805905719717,-0.07002640424966522,0,0.5627403476838306
21,-489,0.5681584506169539,-0.073732294233392,0,0.5633538619682465
22,-489,0.5694037133261289,-0.07763697257848912,0,0.5640860654531641
23,-489,0.5705150618904745,-0.08124127258471081,0,0.5647010638140402
24,-489,0.5716525742054007,-0.08484557259093334,0,0.5653210542756902
25,-489,0.5732190955742701,-0.08847669028545413,0,0.566349721291638
26.000000000000004,-489,0.5748975820949553,-0.09208923679534764,0,0.5674740543540967
27,-489,0.5759380915848763,-0.09666071421287048,0,0.5677687836314067
28,-489,0.5776602351158725,-0.10060955407418792,0,0.5688313149459321
29,-489,0.5794208980843811,-0.10455839393550515,0,0.5699088693769719
30,-489,0.5812183380917565,-0.10850723379682387,0,0.5709999446128736
31,-489,0.5830510070168017,-0.11245607365814125,0,0.5721032321886508
32,-489,0.5849175208214635,-0.11640491351945981,0,0.5732175871974396
33,-489,0.5868166348592511,-0.1203537533807777,0,0.5743420035089672
34,-489,0.5887472235528305,-0.12430259324209536,0,0.5754755933612273
35,-489,0.5907082635663556,-0.12825143310341391,0,0.5766175704507275
36.00000000000001,-489,0.5926988197924274,-0.13220027296473136,0,0.5777672358410322
37,-489,0.5948974460592633,-0.13788315547564323,0,0.5786978544663128
38,-489,0.5986892701112583,-0.14126343265138308,0,0.5817847408981258
39,-489,0.6014293069121842,-0.14586026902962423,0,0.5834740723729512
40,-489,0.6042111004757349,-0.15045710540786617,0,0.585178360305971
0,-488,0.5639736849128748,2.736148556142847E-6,0,0.5639736849062374
1,-488,0.5640024213551802,-0.0033886827845615863,0,0.5639922411908623
2,-488,0.5640781521509417,-0.006779708637540294,0,0.5640374076998892
3,-488,0.5641935565867898,-0.010170731516849219,0,0.5641018751204994
4,-488,0.5643670952494015,-0.013564802353489613,0,0.5642040538115247
5,-488,0.5645883784242399,-0.016962864369699016,0,0.5643334991687876
6,-488,0.5648447141110574,-0.020371260024991455,0,0.564477247392839
7,-488,0.5651705608417644,-0.023790129308360553,0,0.5646696313683657
8,-488,0.5655252991385412,-0.027201678170514,0,0.5648707220864295
9.000000000000002,-488,0.5659581036065867,-0.030619822183858503,0,0.5651291901215091
10,-488,0.5664170384047156,-0.034071047621953454,0,0.5653913910815336
11,-488,0.5669538598033234,-0.03755633284914084,0,0.565708583113966
12,-488,0.5675116945461877,-0.041006001113300966,0,0.5660282955112592
13.000000000000002,-488,0.5680551273023186,-0.044452910964676295,0,0.5663131345476811
14,-488,0.5688018706856266,-0.04793292610887204,0,0.5667786187658367
15,-488,0.5695813200530413,-0.051412941253067834,0,0.567256193994454
16,-488,0.5703571808797792,-0.05502356193128907,0,0.5676968569699172
17,-488,0.571146506945284,-0.05858792472050134,0,0.5681336000209319
18.000000000000004,-488,0.5720968031679874,-0.06212695399281376,0,0.5687134548985154
19,-488,0.5731851486131596,-0.06595832817716563,0,0.5693774789493902
20,-488,0.5742072893847305,-0.06956262818338699,0,0.5699781153191581
21,-488,0.5752578402705752,-0.07316692818960974,0,0.5705858247556306
22,-488,0.5763357123726547,-0.07677122819583199,0,0.5711996427497122
23,-488,0.577439983162689,-0.08037552820205415,0,0.5718187725330179
24,-488,0.5785010124319321,-0.0839553937673071,0,0.5723765484732466
25,-488,0.5801302262780534,-0.08756794027719994,0,0.5734831604127834
26.000000000000004,-488,0.5818003986731278,-0.09118048678709285,0,0.5746110186251907
27,-488,0.5835089717742324,-0.0947930332969858,0,0.5757577624134811
28,-488,0.5848158751739146,-0.09916227527174126,0,0.5763475089027132
29,-488,0.5865720737374969,-0.10311111513305868,0,0.5774382180153341
30,-488,0.5883639887734224,-0.10705995499437665,0,0.5785415709540448
31,-488,0.5901901641141537,-0.1110087948556947,0,0.5796563441227724
32,-488,0.5920492969720952,-0.11495763471701259,0,0.5807814668749529
33,-488,0.5939402148532664,-0.11890647457833015,0,0.5819159983393627
34,-488,0.5958618565565909,-0.1228553144396487,0,0.583059108335512
35,-488,0.5978132564411033,-0.1268041543009668,0,0.5842100615606796
36.00000000000001,-488,0.5997935313251178,-0.13075299416228447,0,0.5853682044124473
37,-488,0.6029939334799651,-0.13516449029045097,0,0.5876497633609352
38,-488,0.6059345869657988,-0.13914904289085817,0,0.5897408477831354
39,-488,0.6088823180204189,-0.1433048956294336,0,0.5917781544519497
40,-488,0.6116557283857537,-0.1479017320076759,0,0.5935046821519072
0,-487,0.5707225087587915,2.969259851313462E-6,0,0.5707225087510674
1,-487,0.5707516980818141,-0.0033601104796175674,0,0.5707418072305892
2,-487,0.5708286353396497,-0.006722657422579603,0,0.5707890475481334
3,-487,0.5709500594779243,-0.010083584946086452,0,0.5708610091191029
4,-487,0.5711203122506078,-0.013450505844606164,0,0.5709619032455282
5,-487,0.5713480081683321,-0.016830611447729127,0,0.5711000586203927
6,-487,0.5716082401267362,-0.020196693602159005,0,0.571251322754114
7,-487,0.5719427212239524,-0.023570053987394424,0,0.5714568478162556
8,-487,0.5723069425410984,-0.026973527327339042,0,0.5716709414551884
9.000000000000002,-487,0.5727398737505329,-0.030380772313824744,0,0.5719335377973492
10,-487,0.573199146452163,-0.03376914144362497,0,0.5722035534489878
11,-487,0.5737599185280117,-0.037167772002220434,0,0.5725548015986431
12,-487,0.5743170352006861,-0.04061744026638037,0,0.5728789404995729
13.000000000000002,-487,0.574889587599258,-0.04407050509988886,0,0.573197896463591
14,-487,0.5756360783746974,-0.04755052024408446,0,0.5736687569940668
15,-487,0.576414327376137,-0.051030535388279674,0,0.574150991693361
16,-487,0.5772221115299518,-0.05451055053247662,0,0.5746424679048203
17,-487,0.5780152084584027,-0.05790998474194131,0,0.5751069595096193
18.000000000000004,-487,0.5791030776733948,-0.06148828378828575,0,0.5758294587180905
19,-487,0.5800940880570822,-0.06509258379450827,0,0.5764304871653934
20,-487,0.5811137217134139,-0.06869688380073072,0,0.5770389031249834
21,-487,0.5821608042185898,-0.07230118380695272,0,0.5776536512379615
22,-487,0.5832343516271818,-0.07590548381317508,0,0.5782738680288666
23,-487,0.5843335288159602,-0.07950978381939772,0,0.5788988401918813
24,-487,0.5853889822111201,-0.08304664375905285,0,0.5794683040982725
25,-487,0.5870121305446478,-0.08665919026894603,0,0.5805802495336001
26.000000000000004,-487,0.5886756635573908,-0.09027173677883878,0,0.58171303097289
27,-487,0.5903770741545133,-0.09388428328873198,0,0.5828643333045906
28,-487,0.5919330102401973,-0.09771499646929316,0,0.5838120143308354
29,-487,0.5936869589003309,-0.10166383633061138,0,0.5849176604880946
30,-487,0.5954754448889511,-0.10561267619192943,0,0.5860349546684677
31,-487,0.5972971152247393,-0.10956151605324731,0,0.5871627696439119
32,-487,0.5991507581744592,-0.11351035591456515,0,0.5883001190898893
33,-487,0.6010352819895682,-0.11745919577588315,0,0.5894461362363508
34,-487,0.6029496974064595,-0.12140803563720115,0,0.5906000562861955
35,-487,0.6048931031570708,-0.12535687549851904,0,0.5917612018477043
36.00000000000001,-487,0.6068646739040139,-0.12930571535983737,0,0.5929289707949055
37,-487,0.6100500921743682,-0.13349485428430305,0,0.5952648476447839
38,-487,0.6129810986658677,-0.1374794068847086,0,0.5973652484069047
39,-487,0.6159560303060705,-0.14146395948511492,0,0.5994912671901123
40,-487,0.619071264288503,-0.14534635860748496,0,0.6017671196628392
0,-486,0.5774130406435604,3.1529981976007474E-6,0,0.5774130406349518
